Polska
72896
xMin,xMax,yMin,yMax
14.144,24.111,49.064,54.83
post_code,coordinates
77-430,53.284/17.022
77-430,53.252/16.979
77-430,53.3/17.013
77-430,53.259/16.923
77-430,53.313/17.007
77-430,53.303/16.942
77-430,53.316/16.979
77-430,53.319/16.95
77-430,53.292/16.979
77-430,53.225/16.962
77-430,53.276/17.038
77-470,53.36/16.951
78-100,54.159/15.493
78-100,54.17/15.565
78-100,54.149/15.55
78-100,54.157/15.614
78-100,54.159/15.582
78-100,54.157/15.404
78-100,54.154/15.642
78-100,54.118/15.527
78-100,54.106/15.52
78-100,54.12/15.624
78-100,54.179/15.637
78-100,54.13/15.617
78-100,54.125/15.589
78-100,54.128/15.563
78-100,54.115/15.605
78-100,54.167/15.661
78-102,54.162/15.551
78-103,54.184/15.573
78-104,54.185/15.555
78-107,54.171/15.572
78-111,54.205/15.725
78-111,54.211/15.755
78-111,54.167/15.8
78-111,54.168/15.759
78-111,54.201/15.787
78-111,54.183/15.747
78-111,54.203/15.735
78-111,54.196/15.765
78-111,54.194/15.7
78-111,54.184/15.737
78-111,54.214/15.784
78-113,54.133/15.722
78-113,54.139/15.677
78-113,54.11/15.705
78-113,54.116/15.671
78-113,54.147/15.77
78-113,54.097/15.649
78-113,54.155/15.731
78-113,54.121/15.847
78-113,54.093/15.682
78-113,54.111/15.737
78-113,54.159/15.69
78-113,54.134/15.815
78-113,54.121/15.764
78-113,54.135/15.747
78-113,54.147/15.81
78-114,54.115/15.821
78-114,54.125/15.784
78-114,54.092/15.772
78-114,54.092/15.795
78-114,54.089/15.742
78-114,54.102/15.835
78-114,54.116/15.844
78-120,54.052/15.652
78-120,54.076/15.601
78-120,54.01/15.721
78-120,54.085/15.63
78-120,53.978/15.714
78-120,53.999/15.681
78-120,53.997/15.642
78-120,54.046/15.728
78-120,54.055/15.686
78-120,54.067/15.642
78-120,54.068/15.651
78-120,54.029/15.695
78-120,54.036/15.616
78-120,54.039/15.669
78-120,54.018/15.667
78-120,54.023/15.635
78-120,53.989/15.644
78-120,53.982/15.648
78-120,53.961/15.712
78-120,54.067/15.699
78-120,54.061/15.641
78-123,54.088/15.575
78-123,54.03/15.535
78-123,54.056/15.546
78-123,54.016/15.511
78-123,54.088/15.523
78-123,54.004/15.589
78-123,54.06/15.492
78-123,54.031/15.461
78-123,54.064/15.46
78-123,54.052/15.579
78-123,54.037/15.478
78-123,54.034/15.58
78-123,54.062/15.559
78-123,54.078/15.468
78-123,54.025/15.594
78-125,53.945/15.534
78-125,53.994/15.49
78-125,53.97/15.595
78-125,53.996/15.547
78-125,53.965/15.458
78-125,53.96/15.581
78-125,53.929/15.49
78-125,53.997/15.443
78-125,53.978/15.44
78-125,53.987/15.515
78-125,53.928/15.477
78-125,54.018/15.444
78-125,53.953/15.602
78-125,53.918/15.463
78-125,53.921/15.532
78-125,53.956/15.425
78-125,54.006/15.448
78-125,53.933/15.476
78-125,53.924/15.541
78-125,53.937/15.473
78-125,53.968/15.53
78-125,53.943/15.567
78-125,53.942/15.487
78-125,53.974/15.565
78-125,53.959/15.526
78-125,53.976/15.497
78-131,54.155/15.415
78-132,54.147/15.523
78-132,54.159/15.493
78-132,54.137/15.483
78-132,54.118/15.45
78-132,54.129/15.471
78-132,54.16/15.52
78-133,54.094/15.437
78-133,54.125/15.395
78-133,54.096/15.419
78-133,54.132/15.434
78-133,54.088/15.467
78-133,54.086/15.382
78-133,54.077/15.432
78-200,54.007/15.991
78-200,54.035/16.062
78-200,53.934/15.827
78-200,53.968/16.018
78-200,54.041/16.101
78-200,54.076/16.089
78-200,54.046/16.015
78-200,54.028/15.899
78-200,53.968/15.947
78-200,53.98/15.998
78-200,54/16.06
78-200,54.04/15.962
78-200,53.974/16.044
78-200,54.025/15.935
78-200,53.946/15.92
78-200,53.981/15.862
78-200,54.07/16.034
78-200,53.935/15.987
78-200,54.016/16.067
78-200,53.999/15.895
78-200,53.958/15.896
78-200,53.949/16.043
78-200,53.935/16.002
78-200,54.025/15.987
78-200,53.951/16.059
78-200,54.048/15.951
78-200,53.953/15.794
78-200,54.089/16.049
78-200,53.991/16.067
78-200,54.064/15.977
78-200,54.054/16.06
78-200,53.947/15.96
78-200,54.092/16.065
78-200,53.968/15.841
78-200,53.927/16.052
78-200,53.984/15.901
78-200,53.933/15.873
78-200,53.927/16.064
78-200,53.945/15.839
78-200,53.944/15.902
78-200,53.902/16.041
78-200,53.992/15.954
78-200,54.032/16.159
78-200,54.074/16.017
78-200,53.985/15.942
78-200,54.036/15.99
78-200,54.067/16
78-200,54.065/16.014
78-200,54.097/16.081
78-200,53.981/15.958
78-200,54.061/16.111
78-200,53.942/15.987
78-200,54.07/15.983
78-200,53.901/16.058
78-220,53.929/16.264
78-220,53.894/16.204
78-220,53.927/16.2
78-220,53.985/16.193
78-220,53.924/16.368
78-220,53.947/16.345
78-220,53.888/16.13
78-220,53.872/16.228
78-220,53.937/16.239
78-220,53.986/16.132
78-220,53.9/16.085
78-220,53.993/16.306
78-220,53.862/16.17
78-220,54.024/16.201
78-220,53.857/16.243
78-220,53.884/16.277
78-220,54.002/16.17
78-220,53.947/16.413
78-220,53.98/16.313
78-220,53.985/16.116
78-220,53.953/16.165
78-220,53.975/16.242
78-220,53.92/16.337
78-220,53.895/16.316
78-220,53.908/16.245
78-220,53.933/16.139
78-220,53.913/16.428
78-220,53.978/16.361
78-220,53.971/16.21
78-220,53.957/16.402
78-220,54.004/16.321
78-220,53.843/16.17
78-220,53.886/16.161
78-220,53.906/16.193
78-220,53.955/16.259
78-220,53.963/16.354
78-220,53.965/16.155
78-220,53.875/16.205
78-220,53.928/16.12
78-220,54.019/16.298
78-220,53.892/16.105
78-220,53.887/16.23
78-220,53.941/16.319
78-220,53.846/16.21
78-230,54.04/15.878
78-230,54.08/15.88
78-230,53.971/15.755
78-230,54.054/15.791
78-230,54.036/15.839
78-230,54.065/15.837
78-230,54.008/15.793
78-230,54.112/15.887
78-230,53.984/15.799
78-230,53.99/15.828
78-230,53.992/15.764
78-230,54.052/15.915
78-230,54.106/15.919
78-230,53.992/15.741
78-230,54.015/15.823
78-230,54.023/15.783
78-230,54.064/15.905
78-230,54.096/15.862
78-230,54.046/15.757
78-230,54.066/15.804
78-230,54.07/15.935
78-230,54.098/15.901
78-230,54.134/15.891
78-230,54.068/15.871
78-230,54.091/15.839
78-230,54.036/15.812
78-230,54.07/15.758
78-230,54.059/15.844
78-230,54.072/15.919
96-300,52.057/20.443
78-300,53.773/15.776
96-300,52.024/20.478
96-300,52.033/20.465
78-300,53.762/15.799
96-300,52.033/20.45
96-300,52.026/20.425
78-300,53.776/15.746
78-300,53.81/15.858
78-300,53.757/15.694
78-300,53.812/15.761
78-300,53.805/15.825
78-300,53.777/15.861
96-300,51.996/20.451
96-300,52.001/20.477
96-300,52.019/20.439
78-311,53.787/15.602
78-311,53.759/15.67
78-311,53.768/15.641
78-311,53.807/15.607
78-311,53.775/15.623
78-311,53.766/15.613
78-311,53.78/15.614
78-311,53.766/15.605
78-311,53.775/15.606
78-311,53.78/15.611
78-311,53.781/15.623
78-312,53.819/15.68
78-312,53.787/15.706
78-312,53.791/15.647
78-312,53.827/15.588
78-312,53.844/15.592
78-312,53.802/15.717
78-312,53.829/15.643
78-312,53.812/15.702
78-312,53.854/15.565
96-313,52.084/20.566
96-313,52.071/20.557
96-313,52.089/20.547
96-313,52.087/20.557
96-313,52.086/20.532
96-313,52.092/20.501
96-313,52.105/20.557
96-313,52.114/20.54
96-314,52.121/20.474
96-314,52.179/20.425
78-314,53.892/15.71
96-314,52.185/20.522
96-314,52.111/20.504
96-314,52.172/20.468
96-314,52.13/20.48
96-314,52.104/20.468
96-314,52.188/20.506
78-314,53.893/15.641
78-314,53.887/15.597
78-314,53.948/15.724
96-314,52.142/20.504
96-314,52.164/20.519
96-314,52.13/20.448
96-314,52.165/20.498
96-314,52.178/20.454
96-314,52.16/20.544
96-314,52.142/20.478
96-314,52.159/20.43
96-314,52.179/20.532
96-314,52.147/20.46
96-314,52.149/20.445
96-314,52.133/20.429
78-314,53.908/15.768
78-314,53.865/15.641
78-314,53.888/15.764
78-314,53.916/15.684
78-314,53.855/15.74
78-314,53.954/15.671
96-314,52.159/20.51
78-314,53.932/15.725
78-314,53.867/15.567
78-314,53.843/15.709
78-314,53.928/15.674
78-314,53.841/15.774
78-314,53.933/15.618
96-314,52.153/20.462
78-314,53.931/15.637
78-314,53.879/15.68
78-314,53.888/15.67
78-314,53.913/15.633
78-314,53.861/15.673
78-314,53.921/15.671
78-314,53.831/15.779
78-314,53.854/15.558
96-315,52.085/20.386
96-315,52.02/20.35
96-315,52.067/20.398
96-315,52.013/20.322
96-315,52.082/20.305
96-315,52.084/20.431
96-315,52.078/20.415
96-315,52.035/20.36
96-315,52.064/20.37
96-315,52.033/20.324
96-315,52.14/20.325
96-315,52.12/20.337
96-315,52.107/20.413
96-315,52.098/20.308
96-315,52.127/20.287
96-315,52.12/20.271
96-315,52.134/20.302
96-315,52.028/20.394
96-315,52.068/20.258
96-315,52.118/20.378
96-315,52.04/20.317
96-315,52.032/20.305
96-315,52.084/20.35
96-315,52.111/20.397
96-315,52.096/20.437
96-315,52.122/20.361
96-315,52.071/20.279
96-315,52.054/20.37
96-315,52.1/20.358
96-315,52.117/20.335
96-315,52.056/20.285
96-315,52.129/20.401
96-315,52.071/20.317
96-315,52.082/20.368
96-315,52.113/20.372
96-315,52.122/20.391
96-315,52.097/20.34
96-315,52.105/20.272
96-315,52.117/20.389
96-315,52.128/20.414
96-316,52.062/20.48
96-316,52.062/20.492
96-316,52.048/20.488
96-316,52.076/20.467
96-316,52.07/20.513
78-316,53.701/15.791
96-316,52.056/20.536
78-316,53.687/15.745
78-316,53.699/15.826
78-316,53.713/15.71
78-316,53.742/15.799
78-316,53.664/15.867
96-316,52.043/20.47
96-316,52.087/20.462
78-316,53.681/15.789
78-316,53.727/15.777
78-316,53.73/15.739
78-316,53.704/15.885
78-316,53.741/15.825
78-316,53.681/15.832
78-316,53.69/15.818
78-316,53.718/15.829
78-316,53.68/15.857
78-316,53.728/15.84
78-316,53.705/15.87
78-316,53.679/15.778
78-316,53.656/15.905
96-320,51.973/20.522
78-320,53.767/16.097
78-320,53.767/16.131
78-320,53.775/15.965
78-320,53.694/16.048
78-320,53.78/16.171
96-320,51.938/20.502
96-320,51.987/20.503
96-320,51.971/20.491
96-320,51.949/20.552
78-320,53.856/16.073
78-320,53.804/16.078
78-320,53.674/16.018
78-320,53.799/15.956
78-320,53.693/16.146
78-320,53.779/16.109
78-320,53.778/16.078
96-320,51.953/20.61
96-320,51.954/20.528
96-320,51.973/20.479
96-320,52.005/20.442
96-320,51.917/20.538
96-320,51.94/20.461
96-320,51.961/20.531
96-320,51.96/20.509
96-320,51.952/20.478
96-320,51.982/20.449
96-320,51.939/20.481
96-320,51.972/20.574
78-320,53.727/16.224
78-320,53.831/16.106
78-320,53.745/16.171
78-320,53.716/16.111
78-320,53.746/16.028
78-320,53.732/16.034
78-320,53.78/16.022
78-320,53.751/16.103
78-320,53.744/15.971
96-320,51.941/20.529
96-320,51.96/20.559
96-320,51.951/20.566
96-320,51.953/20.591
96-320,51.935/20.577
96-320,51.935/20.607
78-320,53.785/16.044
96-320,51.904/20.596
96-320,51.934/20.626
96-320,51.982/20.476
96-320,51.958/20.463
96-320,51.944/20.605
96-320,51.861/20.6
96-320,51.947/20.537
96-320,51.977/20.461
96-320,51.946/20.577
96-320,51.983/20.428
96-320,51.943/20.57
96-320,51.987/20.481
78-320,53.848/16.097
78-320,53.755/15.968
78-320,53.893/16.069
78-320,53.759/15.935
78-320,53.709/16.08
78-320,53.695/16.094
78-320,53.718/16.061
96-321,52.046/20.643
96-321,52.028/20.737
96-321,51.991/20.734
96-321,51.989/20.663
96-321,51.977/20.661
96-321,52.057/20.721
96-321,52.051/20.694
96-321,51.943/20.658
96-321,52.05/20.669
96-321,51.968/20.624
96-321,51.963/20.655
96-321,52.038/20.665
96-321,52.029/20.717
96-321,52.01/20.688
96-321,52.026/20.623
96-321,52.025/20.679
96-321,52.006/20.751
96-321,52.025/20.615
96-321,51.955/20.634
96-321,52.043/20.683
96-321,51.958/20.669
96-321,52.014/20.665
96-321,52.03/20.694
96-321,52.012/20.721
96-321,52.009/20.704
96-321,52.021/20.652
96-321,52.031/20.665
96-321,51.997/20.647
96-321,52.002/20.672
96-321,52.004/20.656
96-321,51.992/20.615
96-321,52.014/20.642
96-321,52.013/20.626
96-321,52.004/20.616
96-321,52.003/20.628
96-321,52.006/20.637
96-321,51.992/20.704
96-321,52.043/20.7
96-321,52.009/20.67
96-321,52.002/20.716
96-321,52.024/20.652
96-323,51.902/20.591
96-323,51.867/20.603
96-323,51.895/20.627
96-323,51.919/20.622
96-323,51.918/20.563
96-323,51.9/20.558
96-323,51.923/20.642
96-323,51.901/20.502
96-323,51.896/20.529
96-323,51.877/20.619
96-323,51.863/20.633
96-323,51.913/20.533
96-323,51.921/20.602
96-323,51.856/20.623
96-323,51.923/20.528
96-323,51.898/20.539
96-323,51.944/20.627
96-323,51.882/20.635
96-323,51.862/20.64
96-323,51.924/20.579
96-323,51.935/20.626
96-323,51.852/20.619
96-323,51.907/20.647
96-323,51.86/20.619
96-323,51.906/20.619
96-323,51.924/20.5
78-324,53.721/15.913
78-324,53.745/15.862
78-324,53.778/15.901
78-324,53.757/15.913
78-324,53.684/15.935
78-324,53.747/15.88
78-324,53.706/15.924
96-325,52.006/20.55
96-325,52.025/20.598
96-325,52.018/20.58
96-325,52.013/20.528
96-325,52.005/20.593
96-325,52.005/20.507
96-325,51.986/20.563
96-325,52.018/20.452
96-325,52.031/20.553
96-325,51.996/20.55
96-325,52.043/20.601
96-325,51.989/20.599
96-325,52.045/20.571
96-325,52.041/20.59
96-325,51.998/20.523
96-325,52.046/20.539
96-325,52.037/20.509
96-325,51.985/20.54
96-330,52.005/20.266
96-330,51.992/20.288
96-330,52.009/20.29
96-330,52.017/20.367
96-330,51.995/20.317
96-330,51.943/20.259
96-330,51.96/20.374
96-330,52.022/20.399
96-330,51.956/20.423
96-330,51.98/20.3
96-330,52.013/20.386
96-330,51.979/20.344
96-330,51.999/20.389
96-330,52.011/20.422
96-330,51.971/20.356
96-330,51.935/20.346
96-330,51.973/20.43
96-330,52.008/20.404
96-330,51.94/20.324
96-330,51.95/20.443
96-330,51.966/20.335
96-330,51.949/20.393
96-330,51.959/20.337
96-330,51.98/20.39
96-330,51.961/20.298
96-330,51.971/20.319
96-330,51.957/20.316
96-330,51.988/20.416
96-330,51.931/20.31
96-330,51.935/20.374
96-330,51.953/20.301
96-330,51.945/20.358
96-330,51.976/20.282
96-330,51.935/20.404
96-330,51.96/20.354
96-330,51.97/20.386
96-330,51.978/20.409
96-330,51.926/20.336
96-330,51.923/20.321
78-331,53.868/15.949
78-331,53.879/15.887
78-331,53.838/15.844
78-331,53.886/16.012
78-331,53.831/15.943
78-331,53.844/16
78-331,53.872/15.831
78-331,53.891/15.883
78-331,53.88/15.938
78-331,53.86/15.994
78-331,53.837/15.91
78-331,53.841/16.052
78-331,53.811/15.886
78-331,53.883/15.813
78-331,53.814/16.035
78-331,53.824/15.928
78-331,53.84/15.964
78-331,53.902/15.946
78-331,53.816/15.976
78-331,53.857/15.959
78-331,53.834/15.881
78-331,53.858/15.941
78-331,53.835/15.989
78-331,53.894/15.916
78-331,53.858/15.895
78-331,53.869/15.967
78-331,53.849/15.878
78-400,53.707/16.689
78-400,53.725/16.583
78-400,53.801/16.689
78-400,53.662/16.671
78-400,53.653/16.631
78-400,53.651/16.728
78-400,53.673/16.806
78-400,53.683/16.601
78-400,53.61/16.727
78-400,53.719/16.735
78-400,53.754/16.611
78-400,53.847/16.679
78-400,53.75/16.69
78-400,53.66/16.85
78-400,53.88/16.639
78-400,53.809/16.549
78-400,53.639/16.84
78-400,53.862/16.716
78-400,53.852/16.558
78-400,53.63/16.681
78-400,53.837/16.56
78-400,53.749/16.645
78-400,53.805/16.656
78-400,53.769/16.673
78-400,53.858/16.585
78-400,53.878/16.556
78-400,53.789/16.661
78-400,53.651/16.777
78-400,53.668/16.738
78-400,53.81/16.611
78-400,53.881/16.604
78-400,53.681/16.766
78-400,53.896/16.614
78-400,53.72/16.599
78-400,53.778/16.631
78-400,53.735/16.754
78-400,53.703/16.622
78-400,53.693/16.645
78-400,53.737/16.819
78-400,53.83/16.638
78-400,53.687/16.782
78-400,53.686/16.634
78-400,53.825/16.688
78-400,53.779/16.607
78-400,53.748/16.563
78-400,53.669/16.695
78-400,53.674/16.763
78-400,53.633/16.722
78-400,53.776/16.65
78-400,53.827/16.527
78-400,53.887/16.562
78-400,53.87/16.69
78-400,53.783/16.592
78-400,53.886/16.548
78-400,53.9/16.622
78-400,53.802/16.622
78-400,53.886/16.532
78-400,53.736/16.654
78-400,53.652/16.598
78-400,53.857/16.597
78-400,53.874/16.518
78-400,53.864/16.562
78-405,53.801/16.689
78-407,53.652/16.634
78-411,53.857/16.613
78-411,53.801/16.699
78-421,53.812/16.849
78-421,53.785/16.919
78-421,53.824/16.763
78-421,53.781/16.812
78-421,53.843/16.827
78-421,53.779/16.876
78-421,53.818/16.813
78-421,53.858/16.846
78-421,53.815/16.904
78-422,53.737/16.797
78-422,53.719/16.74
78-422,53.714/16.79
78-422,53.733/16.818
78-422,53.707/16.767
78-422,53.713/16.819
78-422,53.7/16.824
78-422,53.86/16.608
78-425,53.824/16.743
78-425,53.897/16.839
78-425,53.891/16.938
78-425,53.92/16.846
78-425,53.887/16.887
78-425,53.871/16.795
78-425,53.862/16.752
78-425,53.829/16.839
78-425,53.915/16.883
78-425,53.909/16.78
78-425,53.896/16.755
78-425,53.97/16.87
78-425,53.876/16.765
78-425,53.912/16.874
78-425,53.883/16.915
78-425,53.902/16.963
78-425,53.785/16.924
78-425,53.986/16.81
78-425,53.827/16.792
78-425,53.843/16.767
78-425,53.908/16.941
78-425,53.971/16.844
78-425,53.981/16.845
78-425,53.903/16.905
78-425,53.958/16.874
78-425,53.984/16.841
78-425,53.99/16.834
78-425,53.796/16.822
78-426,53.948/16.782
78-426,53.957/16.85
78-426,53.932/16.75
78-426,53.979/16.787
78-426,53.977/16.857
78-445,53.586/16.385
78-445,53.61/16.356
78-445,53.58/16.452
78-445,53.561/16.39
78-445,53.55/16.395
78-445,53.539/16.441
78-445,53.629/16.342
78-445,53.615/16.422
78-445,53.53/16.47
78-445,53.534/16.468
78-446,53.713/16.541
78-446,53.599/16.58
78-446,53.62/16.465
78-446,53.624/16.492
78-446,53.627/16.606
78-446,53.671/16.49
78-446,53.687/16.418
78-446,53.607/16.522
78-446,53.632/16.565
78-446,53.644/16.454
78-446,53.637/16.529
78-446,53.665/16.445
78-446,53.619/16.617
78-446,53.672/16.566
78-446,53.638/16.613
78-446,53.613/16.553
78-446,53.658/16.403
78-446,53.631/16.555
78-446,53.62/16.441
78-446,53.656/16.576
78-446,53.69/16.385
78-446,53.636/16.487
78-446,53.648/16.484
78-446,53.696/16.489
78-446,53.676/16.537
78-446,53.651/16.583
78-449,53.582/16.54
78-449,53.486/16.55
78-449,53.592/16.657
78-449,53.521/16.486
78-450,53.835/16.431
78-450,53.892/16.363
78-450,53.869/16.478
78-450,53.889/16.506
78-450,53.818/16.465
78-450,53.886/16.421
78-450,53.795/16.476
78-450,53.839/16.38
78-450,53.802/16.437
78-450,53.895/16.472
78-450,53.872/16.432
78-450,53.844/16.463
78-450,53.853/16.527
78-450,53.861/16.444
78-450,53.898/16.401
78-450,53.758/16.502
78-450,53.795/16.409
78-450,53.801/16.504
78-450,53.841/16.513
78-450,53.863/16.396
78-450,53.877/16.385
78-451,53.76/16.527
78-451,53.796/16.52
78-451,53.774/16.545
78-452,53.842/16.306
78-452,53.867/16.317
78-452,53.866/16.296
78-452,53.868/16.347
78-460,53.743/16.356
78-460,53.719/16.431
78-460,53.776/16.41
78-460,53.799/16.331
78-460,53.757/16.447
78-460,53.755/16.309
78-460,53.82/16.282
78-460,53.678/16.269
78-460,53.76/16.487
78-460,53.782/16.369
78-460,53.757/16.251
78-460,53.652/16.312
78-460,53.785/16.246
78-460,53.725/16.32
78-460,53.835/16.237
78-460,53.733/16.459
78-460,53.704/16.47
78-460,53.719/16.296
78-460,53.764/16.334
78-460,53.738/16.398
78-460,53.713/16.364
78-460,53.722/16.39
78-460,53.704/16.266
78-460,53.708/16.341
78-460,53.684/16.355
78-460,53.803/16.268
78-460,53.755/16.384
78-460,53.692/16.293
78-460,53.707/16.395
78-460,53.733/16.278
78-460,53.796/16.293
78-460,53.826/16.212
78-460,53.709/16.369
78-460,53.717/16.376
78-460,53.679/16.311
78-460,53.77/16.286
78-460,53.771/16.344
78-460,53.758/16.369
78-460,53.701/16.366
78-460,53.71/16.412
78-460,53.711/16.38
78-460,53.687/16.255
78-460,53.684/16.342
78-460,53.723/16.358
78-460,53.793/16.377
96-500,52.233/20.246
96-500,52.221/20.218
96-500,52.213/20.262
96-500,52.238/20.214
96-500,52.25/20.219
96-500,52.24/20.196
96-500,52.245/20.173
96-500,52.223/20.309
78-500,53.532/15.809
78-500,53.491/15.857
78-500,53.616/15.828
78-500,53.523/15.89
78-500,53.573/15.753
96-500,52.203/20.313
96-500,52.237/20.315
96-500,52.2/20.25
96-500,52.212/20.188
96-500,52.163/20.29
96-500,52.223/20.281
96-500,52.219/20.348
96-500,52.25/20.198
96-500,52.211/20.283
96-500,52.233/20.196
96-500,52.177/20.293
96-500,52.229/20.316
78-500,53.492/15.792
78-500,53.656/15.818
78-500,53.442/15.828
78-500,53.487/15.905
78-500,53.619/15.809
78-500,53.57/15.84
78-500,53.59/15.839
78-500,53.518/15.754
96-500,52.231/20.337
96-500,52.178/20.283
96-500,52.21/20.297
96-500,52.206/20.234
96-500,52.17/20.275
96-500,52.218/20.36
96-500,52.273/20.263
96-500,52.234/20.36
96-500,52.227/20.361
96-500,52.23/20.349
96-500,52.26/20.237
78-500,53.54/15.871
78-500,53.472/15.766
78-500,53.631/15.779
96-500,52.188/20.259
96-500,52.208/20.283
96-500,52.273/20.319
96-500,52.258/20.24
78-500,53.496/15.742
78-500,53.593/15.82
96-500,52.227/20.278
78-500,53.469/15.695
78-500,53.521/15.853
96-500,52.238/20.336
96-500,52.265/20.32
78-500,53.546/15.714
78-500,53.416/15.849
96-500,52.252/20.319
78-500,53.565/15.786
78-500,53.458/15.876
78-500,53.562/15.762
78-500,53.547/15.738
96-500,52.226/20.188
78-500,53.565/15.724
78-500,53.54/15.724
96-500,52.247/20.294
96-500,52.262/20.299
78-500,53.643/15.978
78-500,53.577/15.814
78-500,53.595/15.788
78-500,53.659/15.932
96-503,52.271/20.263
96-503,52.26/20.239
96-503,52.252/20.315
96-503,52.273/20.318
96-503,52.262/20.319
96-503,52.259/20.296
96-503,52.256/20.238
96-503,52.247/20.292
96-503,52.258/20.315
78-506,53.638/15.973
78-506,53.611/16.006
78-506,53.602/15.897
78-506,53.628/15.884
78-506,53.627/15.93
78-506,53.6/15.951
78-506,53.662/15.957
78-506,53.655/15.939
78-506,53.637/15.922
78-506,53.631/15.863
78-506,53.654/16.005
78-506,53.631/16.005
78-506,53.643/15.945
78-506,53.661/15.993
78-506,53.587/15.881
78-506,53.641/15.887
78-506,53.63/15.911
78-506,53.606/15.866
78-506,53.577/16.004
78-506,53.62/15.906
78-506,53.618/15.964
96-512,52.301/20.194
96-512,52.29/20.207
96-512,52.269/20.166
96-512,52.299/20.251
96-512,52.314/20.139
96-512,52.351/20.232
96-512,52.276/20.249
96-512,52.263/20.207
96-512,52.369/20.198
96-512,52.298/20.159
96-512,52.356/20.2
96-512,52.344/20.206
96-512,52.358/20.183
96-512,52.312/20.183
96-512,52.37/20.151
96-512,52.31/20.24
96-512,52.283/20.244
96-512,52.365/20.203
96-512,52.334/20.194
96-512,52.366/20.213
96-512,52.296/20.108
96-512,52.293/20.126
96-512,52.319/20.227
96-512,52.33/20.14
